2015 8 29 12 27 5     0.00 16927.24 44475.68 47588.00 23.94 
2015 8 29 12 27 13     0.00 16927.24 44475.44 47587.77 23.91 
2015 8 29 12 27 21     0.00 16927.24 44475.20 47587.55 23.89 
2015 8 29 12 27 29     0.00 16927.00 44475.20 47587.47 23.87 
2015 8 29 12 27 37     0.00 16926.76 44475.20 47587.38 23.92 
2015 8 29 12 27 45     0.00 16927.72 44475.92 47588.39 23.88 
2015 8 29 12 27 53     0.00 16927.48 44475.44 47587.86 23.89 
2015 8 29 12 28 1     0.00 16927.24 44475.92 47588.22 23.90 
2015 8 29 12 28 9     0.00 16927.00 44475.44 47587.69 23.93 
2015 8 29 12 28 16     0.00 16926.29 44476.16 47588.10 23.92 
2015 8 29 12 28 24     0.00 16926.29 44476.16 47588.10 23.90 
2015 8 29 12 28 32     0.00 16926.76 44476.16 47588.27 23.90 
2015 8 29 12 28 40     0.00 16927.96 44476.40 47588.92 23.89 
2015 8 29 12 28 48     0.00 16927.48 44476.64 47588.98 23.89 
2015 8 29 12 28 56     0.24 16927.72 44476.87 47589.29 23.89 
2015 8 29 12 29 4     0.00 16927.48 44476.40 47588.75 23.87 
2015 8 29 12 29 12     0.00 16927.00 44477.35 47589.48 23.91 
2015 8 29 12 29 20     0.00 16926.76 44477.59 47589.62 23.94 
2015 8 29 12 29 28     0.00 16927.48 44477.35 47589.65 24.01 
2015 8 29 12 29 36     0.00 16926.53 44476.64 47588.64 23.97 
2015 8 29 12 29 43     0.00 16926.76 44476.64 47588.72 23.97 
2015 8 29 12 29 51     0.00 16926.53 44476.87 47588.86 23.98 
2015 8 29 12 29 59     0.00 16927.48 44477.11 47589.42 23.97 
2015 8 29 12 30 7     0.00 16927.72 44477.35 47589.73 23.94 
2015 8 29 12 30 15     0.00 16927.72 44476.64 47589.06 23.96 
2015 8 29 12 30 23     0.00 16927.72 44477.11 47589.51 23.99 
2015 8 29 12 30 31     0.00 16927.24 44476.16 47588.44 23.95 
2015 8 29 12 30 39     0.00 16927.24 44476.40 47588.67 23.94 
2015 8 29 12 30 47     0.00 16926.29 44475.92 47587.88 23.94 
2015 8 29 12 30 55     0.00 16926.05 44475.68 47587.57 23.89 
2015 8 29 12 31 2     0.00 16926.29 44477.11 47589.00 23.90 
2015 8 29 12 31 10     0.00 16926.53 44476.40 47588.41 23.95 
2015 8 29 12 31 18     0.00 16926.29 44475.68 47587.66 23.92 
2015 8 29 12 31 26     0.00 16927.48 44475.92 47588.31 23.92 
2015 8 29 12 31 34     0.00 16926.29 44476.40 47588.33 23.97 
2015 8 29 12 31 42     0.00 16925.81 44476.40 47588.16 23.96 
2015 8 29 12 31 50     0.00 16927.48 44476.87 47589.20 23.98 
2015 8 29 12 31 58     0.00 16927.96 44477.83 47590.26 24.00 
2015 8 29 12 32 6     0.00 16927.96 44477.35 47589.82 24.00 
2015 8 29 12 32 14     0.00 16927.72 44477.59 47589.96 24.00 
2015 8 29 12 32 22     0.00 16927.24 44478.07 47590.23 23.99 
2015 8 29 12 32 29     0.00 16927.48 44478.55 47590.76 24.02 
2015 8 29 12 32 37     0.00 16928.20 44478.31 47590.80 24.04 
2015 8 29 12 32 45     0.00 16927.48 44478.79 47590.99 24.03 
2015 8 29 12 32 53     0.00 16927.72 44478.31 47590.63 24.04 
2015 8 29 12 33 1     0.00 16928.44 44479.03 47591.55 24.04 
2015 8 29 12 33 9     0.00 16927.96 44478.55 47590.93 24.03 
2015 8 29 12 33 17     0.00 16927.48 44479.03 47591.21 24.04 
2015 8 29 12 33 25     0.00 16927.72 44479.74 47591.97 24.06 
2015 8 29 12 33 33     0.00 16927.72 44478.55 47590.85 24.05 
2015 8 29 12 33 41     0.24 16927.48 44477.35 47589.65 24.04 
2015 8 29 12 33 48     0.00 16927.48 44479.03 47591.21 24.02 
2015 8 29 12 33 56     0.24 16927.72 44480.70 47592.86 24.01 
2015 8 29 12 34 4     0.00 16926.76 44480.46 47592.30 24.02 
2015 8 29 12 34 12     0.00 16927.72 44478.55 47590.85 24.01 
2015 8 29 12 34 20     0.24 16927.00 44479.27 47591.27 23.97 
2015 8 29 12 34 28     0.00 16927.48 44480.46 47592.55 23.99 
2015 8 29 12 34 36     0.00 16926.53 44481.42 47593.11 24.00 
2015 8 29 12 34 44     0.00 16927.48 44481.42 47593.45 23.97 
2015 8 29 12 34 52     0.00 16928.68 44480.94 47593.42 24.03 
2015 8 29 12 35 0     0.00 16928.44 44481.42 47593.79 24.03 
2015 8 29 12 35 8     0.00 16928.20 44480.70 47593.03 24.04 
2015 8 29 12 35 15     0.00 16927.00 44481.18 47593.05 24.04 
2015 8 29 12 35 23     0.00 16927.24 44481.18 47593.14 24.03 
2015 8 29 12 35 31     0.00 16926.29 44482.13 47593.69 24.06 
2015 8 29 12 35 39     0.00 16926.76 44481.90 47593.64 24.06 
2015 8 29 12 35 47     0.00 16927.24 44480.94 47592.91 24.10 
2015 8 29 12 35 55     0.00 16926.29 44482.13 47593.69 24.08 
2015 8 29 12 36 3     0.24 16927.24 44480.94 47592.91 24.11 
2015 8 29 12 36 11     0.00 16927.24 44481.42 47593.36 24.06 
2015 8 29 12 36 19     0.00 16926.76 44482.13 47593.86 24.04 
2015 8 29 12 36 27     0.00 16926.05 44482.37 47593.83 24.03 
2015 8 29 12 36 34     0.00 16924.85 44481.90 47592.96 24.06 
2015 8 29 12 36 42     0.00 16926.53 44481.42 47593.11 24.07 
2015 8 29 12 36 50     0.00 16927.24 44481.66 47593.58 24.09 
2015 8 29 12 36 58     0.00 16926.05 44481.66 47593.16 24.09 
2015 8 29 12 37 6     0.00 16925.81 44481.42 47592.85 24.11 
2015 8 29 12 37 14     0.00 16925.57 44482.13 47593.44 24.08 
2015 8 29 12 37 22     0.00 16926.29 44480.70 47592.35 24.10 
2015 8 29 12 37 30     0.00 16925.57 44480.46 47591.87 24.09 
2015 8 29 12 37 38     0.24 16926.05 44480.70 47592.27 24.09 
2015 8 29 12 37 46     0.00 16926.29 44480.46 47592.13 24.04 
2015 8 29 12 37 54     0.24 16925.33 44481.90 47593.13 24.07 
2015 8 29 12 38 1     0.00 16925.57 44482.61 47593.88 24.05 
2015 8 29 12 38 9     0.00 16925.33 44482.13 47593.35 24.09 
2015 8 29 12 38 17     0.00 16925.81 44482.85 47594.19 24.13 
2015 8 29 12 38 25     0.00 16926.29 44482.61 47594.14 24.13 
2015 8 29 12 38 33     0.24 16927.00 44482.85 47594.62 24.16 
2015 8 29 12 38 41     0.00 16926.76 44483.09 47594.76 24.14 
2015 8 29 12 38 49     0.24 16927.48 44483.33 47595.23 24.16 
2015 8 29 12 38 57     0.00 16927.48 44482.85 47594.79 24.18 
2015 8 29 12 39 5     0.00 16927.24 44482.85 47594.70 24.14 
2015 8 29 12 39 13     0.24 16926.53 44483.57 47595.12 24.14 
2015 8 29 12 39 20     0.00 16926.29 44482.85 47594.36 24.16 
2015 8 29 12 39 28     0.00 16926.29 44483.81 47595.26 24.14 
2015 8 29 12 39 36     0.24 16927.48 44483.33 47595.23 24.13 
2015 8 29 12 39 44     0.24 16927.96 44482.61 47594.73 24.15 
2015 8 29 12 39 52     0.00 16927.96 44483.81 47595.85 24.13 
2015 8 29 12 40 0     0.00 16928.44 44483.33 47595.57 24.15 
2015 8 29 12 40 8     0.00 16927.24 44483.33 47595.15 24.13 
2015 8 29 12 40 16     0.00 16927.48 44483.57 47595.46 24.10 
2015 8 29 12 40 24     0.24 16927.48 44484.05 47595.90 24.16 
2015 8 29 12 40 32     0.24 16928.20 44482.85 47595.04 24.13 
2015 8 29 12 40 40     0.00 16927.48 44481.42 47593.45 24.15 
2015 8 29 12 40 47     0.00 16927.24 44481.42 47593.36 24.13 
2015 8 29 12 40 55     0.24 16927.24 44479.98 47592.02 24.15 
2015 8 29 12 41 3     0.00 16927.72 44481.42 47593.53 24.17 
2015 8 29 12 41 11     0.00 16928.20 44483.09 47595.27 24.14 
2015 8 29 12 41 19     0.00 16927.96 44482.61 47594.73 24.13 
2015 8 29 12 41 27     0.24 16927.72 44483.81 47595.77 24.17 
2015 8 29 12 41 35     0.00 16927.96 44482.85 47594.96 24.17 
2015 8 29 12 41 43     0.00 16928.92 44482.61 47595.07 24.14 
2015 8 29 12 41 51     0.24 16927.96 44483.09 47595.18 24.14 
2015 8 29 12 41 59     0.00 16927.72 44484.29 47596.21 24.16 
2015 8 29 12 42 6     0.00 16927.96 44484.05 47596.07 24.16 
2015 8 29 12 42 14     0.48 16928.44 44483.57 47595.80 24.19 
2015 8 29 12 42 22     0.00 16928.92 44482.61 47595.07 24.17 
2015 8 29 12 42 30     0.00 16928.68 44483.57 47595.88 24.19 
2015 8 29 12 42 38     0.00 16930.35 44483.33 47596.26 24.19 
2015 8 29 12 42 46     0.00 16929.39 44484.05 47596.59 24.18 
2015 8 29 12 42 54     0.24 16928.68 44483.81 47596.11 24.20 
2015 8 29 12 43 2     0.00 16928.68 44484.05 47596.33 24.22 
2015 8 29 12 43 10     0.00 16930.11 44482.85 47595.72 24.26 
2015 8 29 12 43 18     0.24 16929.87 44483.81 47596.53 24.25 
2015 8 29 12 43 26     0.24 16929.39 44484.29 47596.81 24.24 
2015 8 29 12 43 33     0.24 16930.35 44483.57 47596.48 24.19 
2015 8 29 12 43 41     0.00 16930.83 44483.57 47596.65 24.19 
2015 8 29 12 43 49     0.00 16930.35 44480.94 47594.02 24.20 
2015 8 29 12 43 57     0.00 16930.35 44481.18 47594.24 24.22 
2015 8 29 12 44 5     0.00 16929.63 44482.37 47595.11 24.20 
2015 8 29 12 44 13     0.48 16930.59 44480.94 47594.11 24.18 
2015 8 29 12 44 21     0.00 16931.31 44483.57 47596.82 24.20 
2015 8 29 12 44 29     0.00 16932.50 44483.57 47597.24 24.21 
2015 8 29 12 44 37     0.00 16932.50 44483.81 47597.47 24.20 
2015 8 29 12 44 45     0.00 16931.55 44484.53 47597.80 24.19 
2015 8 29 12 44 53     0.00 16930.83 44485.24 47598.21 24.22 
2015 8 29 12 45 0     0.00 16930.83 44484.53 47597.54 24.25 
2015 8 29 12 45 8     0.00 16929.87 44485.00 47597.65 24.21 
2015 8 29 12 45 16     0.00 16930.83 44484.05 47597.10 24.21 
2015 8 29 12 45 24     0.24 16930.11 44482.37 47595.28 24.23 
2015 8 29 12 45 32     0.00 16929.87 44481.90 47594.74 24.24 
2015 8 29 12 45 40     0.48 16929.39 44482.13 47594.80 24.25 
2015 8 29 12 45 48     0.24 16930.11 44482.13 47595.05 24.24 
2015 8 29 12 45 56     0.00 16931.07 44484.05 47597.18 24.23 
2015 8 29 12 46 4     0.00 16931.07 44485.24 47598.30 24.24 
2015 8 29 12 46 12     0.24 16931.31 44485.48 47598.61 24.23 
2015 8 29 12 46 19     0.00 16930.83 44485.00 47597.99 24.24 
2015 8 29 12 46 27     0.00 16931.55 44484.29 47597.57 24.24 
2015 8 29 12 46 35     0.00 16931.07 44485.00 47598.07 24.24 
2015 8 29 12 46 43     0.00 16931.55 44484.29 47597.57 24.27 
2015 8 29 12 46 51     0.00 16930.59 44484.29 47597.23 24.25 
2015 8 29 12 46 59     0.00 16929.87 44484.53 47597.20 24.24 
2015 8 29 12 47 7     0.24 16931.07 44484.05 47597.18 24.22 
2015 8 29 12 47 15     0.00 16931.07 44485.00 47598.07 24.22 
2015 8 29 12 47 23     0.00 16931.79 44484.05 47597.44 24.28 
2015 8 29 12 47 31     0.00 16930.83 44484.77 47597.77 24.22 
2015 8 29 12 47 38     0.00 16931.07 44484.77 47597.85 24.19 
2015 8 29 12 47 46     0.24 16930.83 44484.29 47597.32 24.24 
2015 8 29 12 47 54     0.24 16930.59 44484.53 47597.46 24.25 
2015 8 29 12 48 2     0.00 16931.07 44484.53 47597.63 24.27 
2015 8 29 12 48 10     0.00 16930.35 44484.29 47597.15 24.28 
2015 8 29 12 48 18     0.24 16930.59 44483.33 47596.34 24.26 
2015 8 29 12 48 26     0.24 16931.07 44484.53 47597.63 24.27 
2015 8 29 12 48 34     0.00 16931.07 44484.53 47597.63 24.26 
2015 8 29 12 48 42     0.00 16931.31 44484.29 47597.49 24.23 
2015 8 29 12 48 50     0.24 16930.83 44484.53 47597.54 24.26 
2015 8 29 12 48 58     0.00 16931.79 44484.53 47597.88 24.26 
2015 8 29 12 49 5     0.48 16932.03 44484.05 47597.52 24.26 
2015 8 29 12 49 13     0.00 16932.03 44483.57 47597.07 24.24 
2015 8 29 12 49 21     0.00 16932.74 44484.05 47597.78 24.25 
2015 8 29 12 49 29     0.24 16932.50 44483.33 47597.02 24.26 
2015 8 29 12 49 37     0.00 16932.03 44483.57 47597.07 24.27 
2015 8 29 12 49 45     0.00 16931.55 44484.29 47597.57 24.28 
2015 8 29 12 49 53     0.00 16932.26 44484.29 47597.83 24.31 
2015 8 29 12 50 1     0.00 16932.50 44484.05 47597.69 24.28 
2015 8 29 12 50 9     0.00 16933.46 44483.81 47597.81 24.27 
2015 8 29 12 50 17     0.00 16933.22 44484.53 47598.39 24.28 
2015 8 29 12 50 24     0.00 16932.98 44483.33 47597.19 24.25 
2015 8 29 12 50 32     0.00 16933.22 44483.33 47597.28 24.26 
2015 8 29 12 50 40     0.24 16933.46 44484.29 47598.25 24.31 
2015 8 29 12 50 48     0.00 16934.18 44483.33 47597.62 24.33 
2015 8 29 12 50 56     0.00 16934.18 44483.57 47597.84 24.28 
2015 8 29 12 51 4     0.00 16933.94 44483.57 47597.75 24.32 
2015 8 29 12 51 12     0.00 16933.94 44484.05 47598.20 24.27 
2015 8 29 12 51 20     0.00 16934.42 44483.33 47597.70 24.29 
2015 8 29 12 51 28     0.00 16934.89 44484.29 47598.77 24.29 
2015 8 29 12 51 36     0.24 16934.18 44485.48 47599.63 24.35 
2015 8 29 12 51 44     0.00 16933.70 44485.24 47599.23 24.36 
2015 8 29 12 51 51     0.00 16934.42 44484.53 47598.82 24.33 
2015 8 29 12 51 59     0.00 16934.89 44485.00 47599.44 24.33 
2015 8 29 12 52 7     0.00 16934.89 44485.00 47599.44 24.32 
2015 8 29 12 52 15     0.00 16934.89 44485.48 47599.88 24.33 
2015 8 29 12 52 23     0.00 16935.13 44486.68 47601.08 24.31 
2015 8 29 12 52 31     0.24 16935.37 44486.68 47601.17 24.31 
2015 8 29 12 52 39     0.00 16935.61 44484.77 47599.47 24.32 
2015 8 29 12 52 47     0.00 16935.85 44484.53 47599.33 24.28 
2015 8 29 12 52 55     0.24 16935.85 44485.00 47599.78 24.29 
2015 8 29 12 53 3     0.00 16935.85 44485.24 47600.00 24.28 
2015 8 29 12 53 10     0.00 16935.37 44487.63 47602.06 24.31 
2015 8 29 12 53 18     0.00 16936.33 44486.68 47601.51 24.30 
2015 8 29 12 53 26     0.24 16935.61 44488.11 47602.60 24.28 
2015 8 29 12 53 34     0.00 16935.13 44487.16 47601.53 24.28 
2015 8 29 12 53 42     0.00 16935.13 44487.16 47601.53 24.24 
2015 8 29 12 53 50     0.24 16935.13 44487.63 47601.98 24.27 
2015 8 29 12 53 58     0.24 16935.13 44487.40 47601.76 24.25 
2015 8 29 12 54 6     0.00 16935.37 44487.63 47602.06 24.27 
2015 8 29 12 54 14     0.00 16935.37 44486.68 47601.17 24.31 
2015 8 29 12 54 22     0.00 16935.13 44485.72 47600.19 24.34 
2015 8 29 12 54 30     0.00 16934.89 44485.48 47599.88 24.33 
2015 8 29 12 54 37     0.00 16934.66 44487.40 47601.59 24.32 
2015 8 29 12 54 45     0.00 16934.66 44486.68 47600.91 24.27 
2015 8 29 12 54 53     0.72 16935.13 44485.96 47600.41 24.31 
2015 8 29 12 55 1     0.00 16934.66 44485.96 47600.24 24.35 
2015 8 29 12 55 9     0.24 16933.94 44486.92 47600.88 24.34 
2015 8 29 12 55 17     0.00 16934.89 44485.72 47600.11 24.31 
2015 8 29 12 55 25     0.00 16934.42 44486.92 47601.05 24.35 
2015 8 29 12 55 33     0.48 16935.13 44486.92 47601.31 24.35 
2015 8 29 12 55 41     0.00 16934.89 44485.96 47600.33 24.31 
2015 8 29 12 55 49     0.00 16934.18 44485.24 47599.40 24.32 
2015 8 29 12 55 56     0.00 16935.37 44485.72 47600.28 24.30 
2015 8 29 12 56 4     0.00 16934.89 44485.48 47599.88 24.34 
2015 8 29 12 56 12     0.00 16934.89 44485.48 47599.88 24.36 
2015 8 29 12 56 20     0.00 16933.94 44485.00 47599.10 24.33 
2015 8 29 12 56 28     0.00 16933.46 44485.48 47599.37 24.33 
2015 8 29 12 56 36     0.24 16934.66 44485.24 47599.57 24.37 
2015 8 29 12 56 44     0.24 16934.18 44485.96 47600.07 24.30 
2015 8 29 12 56 52     0.00 16934.18 44485.48 47599.63 24.33 
2015 8 29 12 57 0     0.00 16933.46 44485.96 47599.82 24.31 
2015 8 29 12 57 8     0.00 16932.98 44485.24 47598.98 24.33 
2015 8 29 12 57 16     0.00 16933.70 44484.77 47598.79 24.29 
2015 8 29 12 57 23     0.00 16933.70 44483.81 47597.89 24.27 
2015 8 29 12 57 31     0.00 16933.70 44483.81 47597.89 24.26 
2015 8 29 12 57 39     0.00 16932.98 44484.29 47598.08 24.29 
2015 8 29 12 57 47     0.00 16933.46 44485.24 47599.15 24.32 
2015 8 29 12 57 55     0.24 16932.26 44484.77 47598.28 24.33 
2015 8 29 12 58 3     0.24 16931.79 44484.77 47598.11 24.36 
2015 8 29 12 58 11     0.24 16932.50 44484.05 47597.69 24.32 
2015 8 29 12 58 19     0.00 16932.98 44485.48 47599.20 24.36 
2015 8 29 12 58 27     0.00 16932.98 44485.96 47599.65 24.38 
2015 8 29 12 58 35     0.00 16932.50 44485.48 47599.03 24.37 
2015 8 29 12 58 42     0.00 16932.26 44484.29 47597.83 24.34 
2015 8 29 12 58 50     0.00 16932.03 44484.77 47598.19 24.39 
2015 8 29 12 58 58     0.00 16932.03 44484.77 47598.19 24.36 
2015 8 29 12 59 6     0.00 16932.98 44485.24 47598.98 24.37 
2015 8 29 12 59 14     0.00 16932.50 44485.72 47599.26 24.40 
2015 8 29 12 59 22     0.24 16932.03 44486.44 47599.76 24.43 
2015 8 29 12 59 30     0.00 16932.74 44486.68 47600.23 24.40 
2015 8 29 12 59 38     0.00 16932.98 44485.48 47599.20 24.41 
2015 8 29 12 59 46     0.00 16932.98 44485.24 47598.98 24.40 
2015 8 29 12 59 54     0.48 16932.74 44485.96 47599.56 24.41 
2015 8 29 13 0 2     0.00 16933.22 44485.96 47599.73 24.42 
2015 8 29 13 0 9     0.48 16931.79 44486.44 47599.67 24.45 
2015 8 29 13 0 17     0.00 16932.74 44486.68 47600.23 24.41 
2015 8 29 13 0 25     1.20 16933.22 44485.24 47599.06 24.43 
2015 8 29 13 0 33     0.24 16932.74 44486.20 47599.79 24.41 
2015 8 29 13 0 41     0.00 16932.74 44486.44 47600.01 24.37 
2015 8 29 13 0 49     0.24 16931.31 44486.20 47599.28 24.35 
2015 8 29 13 0 57     0.24 16931.07 44485.48 47598.52 24.35 
2015 8 29 13 1 5     0.24 16931.55 44485.96 47599.14 24.36 
2015 8 29 13 1 13     0.00 16932.03 44485.72 47599.09 24.35 
2015 8 29 13 1 21     0.24 16931.31 44485.48 47598.61 24.39 
2015 8 29 13 1 28     0.00 16931.55 44486.20 47599.36 24.38 
2015 8 29 13 1 36     0.00 16930.59 44485.24 47598.13 24.40 
2015 8 29 13 1 44     0.48 16930.11 44485.96 47598.63 24.41 
2015 8 29 13 1 52     0.24 16930.59 44485.24 47598.13 24.36 
2015 8 29 13 2 0     0.00 16930.35 44485.96 47598.71 24.38 
2015 8 29 13 2 8     0.00 16931.07 44485.24 47598.30 24.38 
2015 8 29 13 2 16     0.00 16930.59 44485.72 47598.57 24.38 
2015 8 29 13 2 24     0.00 16931.31 44485.96 47599.05 24.41 
2015 8 29 13 2 32     0.24 16931.79 44485.72 47599.00 24.42 
2015 8 29 13 2 40     0.24 16931.79 44484.53 47597.88 24.40 
2015 8 29 13 2 48     0.00 16932.98 44485.00 47598.76 24.40 
2015 8 29 13 2 55     0.24 16932.50 44485.48 47599.03 24.42 
2015 8 29 13 3 3     0.48 16932.98 44485.96 47599.65 24.40 
2015 8 29 13 3 11     0.00 16933.46 44485.72 47599.60 24.40 
2015 8 29 13 3 19     0.00 16932.50 44485.96 47599.48 24.46 
2015 8 29 13 3 27     0.24 16932.03 44485.24 47598.64 24.42 
2015 8 29 13 3 35     0.00 16932.03 44485.48 47598.86 24.41 
2015 8 29 13 3 43     0.00 16932.74 44484.29 47598.00 24.41 
2015 8 29 13 3 51     0.00 16932.98 44483.57 47597.41 24.40 
2015 8 29 13 3 59     0.00 16933.22 44485.96 47599.73 24.46 
2015 8 29 13 4 7     0.00 16932.98 44485.72 47599.43 24.46 
2015 8 29 13 4 14     0.00 16933.22 44485.48 47599.29 24.43 
2015 8 29 13 4 22     0.00 16933.94 44485.00 47599.10 24.37 
2015 8 29 13 4 30     0.00 16933.22 44485.72 47599.51 24.40 
2015 8 29 13 4 38     0.00 16932.98 44486.20 47599.87 24.46 
2015 8 29 13 4 46     0.00 16935.37 44485.48 47600.05 24.46 
2015 8 29 13 4 54     0.00 16934.89 44487.16 47601.45 24.45 
2015 8 29 13 5 2     0.00 16934.42 44486.44 47600.61 24.43 
2015 8 29 13 5 10     0.00 16935.13 44487.40 47601.76 24.46 
2015 8 29 13 5 18     0.00 16934.89 44488.35 47602.56 24.42 
2015 8 29 13 5 26     0.00 16934.66 44487.63 47601.81 24.47 
2015 8 29 13 5 33     0.24 16934.42 44487.87 47601.95 24.44 
2015 8 29 13 5 41     0.24 16935.13 44487.87 47602.20 24.47 
2015 8 29 13 5 49     0.00 16936.09 44488.83 47603.44 24.46 
2015 8 29 13 5 57     0.00 16935.37 44487.87 47602.29 24.46 
2015 8 29 13 6 5     0.00 16936.57 44488.35 47603.16 24.43 
2015 8 29 13 6 13     0.24 16936.57 44488.83 47603.61 24.45 
2015 8 29 13 6 21     0.00 16937.05 44489.07 47604.00 24.47 
2015 8 29 13 6 29     0.00 16936.81 44489.07 47603.92 24.44 
2015 8 29 13 6 37     0.24 16936.33 44488.59 47603.30 24.47 
2015 8 29 13 6 45     0.24 16936.33 44489.07 47603.75 24.44 
2015 8 29 13 6 53     0.00 16936.57 44489.31 47604.05 24.52 
2015 8 29 13 7 0     0.00 16936.33 44489.31 47603.97 24.48 
2015 8 29 13 7 8     0.00 16935.85 44488.59 47603.13 24.45 
2015 8 29 13 7 16     0.00 16936.33 44488.83 47603.52 24.48 
2015 8 29 13 7 24     0.24 16936.81 44488.59 47603.47 24.46 
2015 8 29 13 7 32     0.00 16936.33 44489.07 47603.75 24.49 
2015 8 29 13 7 40     0.24 16937.52 44489.31 47604.39 24.49 
2015 8 29 13 7 48     0.00 16937.05 44489.07 47604.00 24.47 
2015 8 29 13 7 56     0.24 16936.81 44489.07 47603.92 24.48 
2015 8 29 13 8 4     0.00 16937.29 44489.79 47604.76 24.48 
2015 8 29 13 8 12     0.00 16937.52 44489.31 47604.39 24.50 
2015 8 29 13 8 19     0.00 16937.05 44489.55 47604.45 24.52 
2015 8 29 13 8 27     0.00 16936.81 44489.79 47604.59 24.53 
2015 8 29 13 8 35     0.48 16937.05 44489.79 47604.67 24.51 
2015 8 29 13 8 43     0.00 16938.00 44490.03 47605.23 24.50 
2015 8 29 13 8 51     0.00 16938.48 44489.07 47604.51 24.52 
2015 8 29 13 8 59     0.00 16937.76 44489.55 47604.70 24.52 
2015 8 29 13 9 7     0.24 16938.24 44490.26 47605.54 24.50 
2015 8 29 13 9 15     0.24 16938.72 44490.03 47605.49 24.48 
2015 8 29 13 9 23     0.24 16937.29 44490.50 47605.43 24.55 
2015 8 29 13 9 31     0.24 16935.85 44490.03 47604.47 24.53 
2015 8 29 13 9 39     0.00 16935.85 44490.26 47604.69 24.53 
2015 8 29 13 9 46     0.00 16936.57 44490.26 47604.95 24.52 
2015 8 29 13 9 54     0.24 16937.52 44490.26 47605.29 24.54 
2015 8 29 13 10 2     0.00 16937.52 44490.26 47605.29 24.53 
2015 8 29 13 10 10     0.00 16938.00 44490.50 47605.68 24.56 
2015 8 29 13 10 18     0.00 16936.57 44490.50 47605.17 24.57 
2015 8 29 13 10 26     0.00 16937.05 44490.74 47605.56 24.55 
2015 8 29 13 10 34     0.24 16936.81 44490.26 47605.03 24.55 
2015 8 29 13 10 42     0.00 16936.57 44490.74 47605.39 24.58 
2015 8 29 13 10 50     0.00 16936.81 44490.26 47605.03 24.57 
2015 8 29 13 10 58     1.20 16937.05 44491.22 47606.01 24.62 
2015 8 29 13 11 5     0.24 16937.52 44490.74 47605.73 24.61 
2015 8 29 13 11 13     0.48 16936.81 44490.03 47604.81 24.64 
2015 8 29 13 11 21     0.24 16937.76 44489.79 47604.93 24.66 
2015 8 29 13 11 29     0.00 16936.81 44490.03 47604.81 24.62 
2015 8 29 13 11 37     0.00 16937.05 44490.98 47605.79 24.60 
2015 8 29 13 11 45     0.00 16936.33 44491.22 47605.76 24.60 
2015 8 29 13 11 53     0.48 16937.76 44492.66 47607.61 24.61 
2015 8 29 13 12 1     0.00 16937.29 44491.22 47606.10 24.58 
2015 8 29 13 12 9     0.24 16937.52 44491.70 47606.63 24.57 
2015 8 29 13 12 17     0.00 16937.52 44491.70 47606.63 24.60 
2015 8 29 13 12 25     0.48 16937.52 44491.70 47606.63 24.65 
2015 8 29 13 12 32     0.00 16937.52 44489.55 47604.62 24.63 
2015 8 29 13 12 40     0.96 16937.05 44490.50 47605.34 24.66 
2015 8 29 13 12 48     1.67 16934.89 44491.22 47605.25 24.64 
2015 8 29 13 12 56     1.91 16937.05 44488.83 47603.78 24.64 
2015 8 29 13 13 4     0.00 16937.52 44492.90 47607.75 24.65 
2015 8 29 13 13 12     0.00 16938.00 44491.46 47606.58 24.68 
2015 8 29 13 13 20     0.00 16938.96 44492.18 47607.59 24.72 
2015 8 29 13 13 28     0.48 16938.24 44492.18 47607.33 24.67 
2015 8 29 13 13 36     0.00 16939.68 44492.18 47607.84 24.66 
2015 8 29 13 13 44     0.24 16938.72 44492.90 47608.17 24.71 
2015 8 29 13 13 51     0.00 16940.39 44491.70 47607.65 24.66 
2015 8 29 13 13 59     0.48 16940.39 44492.90 47608.77 24.64 
2015 8 29 13 14 7     0.00 16940.63 44492.18 47608.18 24.65 
2015 8 29 13 14 15     0.00 16941.59 44493.85 47610.09 24.69 
2015 8 29 13 14 23     0.00 16939.92 44493.13 47608.82 24.73 
2015 8 29 13 14 31     0.00 16940.87 44494.33 47610.28 24.74 
2015 8 29 13 14 39     0.48 16941.35 44493.61 47609.78 24.73 
2015 8 29 13 14 47     0.00 16940.87 44494.57 47610.50 24.70 
2015 8 29 13 14 55     0.00 16941.11 44494.81 47610.81 24.74 
2015 8 29 13 15 3     1.43 16941.35 44494.81 47610.90 24.70 
2015 8 29 13 15 11     0.00 16941.83 44494.33 47610.62 24.71 
2015 8 29 13 15 18     0.24 16942.07 44494.57 47610.93 24.76 
2015 8 29 13 15 26     0.00 16942.79 44495.53 47612.08 24.73 
2015 8 29 13 15 34     0.24 16943.26 44495.05 47611.80 24.76 
2015 8 29 13 15 42     0.48 16943.74 44495.76 47612.64 24.77 
2015 8 29 13 15 50     0.48 16944.46 44496.00 47613.12 24.77 
2015 8 29 13 15 58     0.24 16943.50 44495.29 47612.11 24.77 
2015 8 29 13 16 6     0.24 16942.31 44496.00 47612.35 24.79 
2015 8 29 13 16 14     1.43 16943.26 44497.44 47614.03 24.85 
2015 8 29 13 16 22     0.96 16943.50 44496.72 47613.45 24.84 
2015 8 29 13 16 30     0.00 16943.98 44498.63 47615.41 24.78 
2015 8 29 13 16 37     0.00 16944.70 44498.16 47615.21 24.80 
2015 8 29 13 16 45     0.48 16945.18 44498.87 47616.06 24.86 
